Customer_ID,Customer_Name,Age,Gender,Annual_Income,Spending_Score,Marital_Status,Product_Category,Years_as_Customer,Number_of_Transactions,Average_Transaction_Amount,Loyalty_Card,Discount_Avail,Preferred_Shopping_Channel,Customer_Segment
26895,Michael Diaz,18,0,143611,98,0,Sports,2,83,900.42,0,0,Online,0
26896,Tammy Smith,64,1,111942,55,0,Clothing,12,70,586.37,0,0,Online,1
26897,Paul Castillo,27,0,89972,93,0,Home,16,61,486.48,1,1,In-Store,0
26898,Stephen Munoz MD,55,1,35424,59,0,Sports,2,14,22.07,1,0,Online,0
26899,Kristina Evans,49,0,68772,3,0,Groceries,16,69,366.42,0,0,In-Store,2
26900,Benjamin Evans,24,0,45548,27,0,Clothing,16,15,83.09,1,1,Online,0
26901,Melanie Greer,47,1,145549,77,0,Sports,12,17,620.02,0,1,Online,2
26902,Michael Graham,28,1,94684,40,1,Home,2,32,909.27,1,0,Online,0
26903,Steven Mcfarland,62,0,133928,96,0,Groceries,14,82,186.89,1,0,In-Store,1
26904,Mr. Charles Richard MD,67,1,104521,93,1,Clothing,5,35,270.09,1,0,Online,0
26905,Elizabeth Hawkins,24,0,142288,84,0,Sports,9,81,140.52,1,1,Online,1
26906,Daniel Black,52,0,55362,92,0,Home,2,56,986.91,1,0,Online,2
26907,Mario Daniels,33,0,85555,30,1,Electronics,13,12,494.54,0,0,In-Store,0
26908,Dawn Moore,49,0,136966,46,0,Electronics,19,71,53.89,0,0,In-Store,0
26909,Ethan Hart,20,1,51466,69,1,Home,2,94,866.18,1,0,Online,2
26910,Ariel Jones,68,0,108207,84,1,Electronics,5,66,269.66,0,0,Online,2
26911,Joel George,64,0,63565,14,1,Electronics,18,87,542.26,1,1,Online,2
26912,April Stevens,44,0,89950,8,0,Groceries,1,22,796.95,0,0,In-Store,1
26913,Karen George,50,0,135530,10,1,Sports,8,7,774.58,1,0,In-Store,1
26914,John Weaver,42,0,40405,82,1,Groceries,1,38,58.86,0,0,In-Store,1
26915,Eric Arellano,67,1,55587,42,0,Clothing,12,14,829.63,1,0,Online,1
26916,Jessica Lawson,41,1,108420,29,0,Groceries,7,19,247.59,1,0,Online,1
26917,Jesse Henry,58,0,141869,53,1,Electronics,9,76,329.95,1,0,Online,2
26918,Jacob Ritter,38,1,37862,83,0,Clothing,18,2,172.88,0,0,Online,0
26919,Robin Scott,30,1,25481,68,0,Electronics,19,74,54.95,1,1,Online,2
26920,Virginia Wong,69,0,123690,63,1,Sports,8,84,614.19,1,0,Online,2
26921,Casey Thomas,49,1,87469,68,1,Electronics,14,77,619.05,0,0,In-Store,2
26922,Antonio Crawford,53,0,149976,2,0,Clothing,13,68,352.27,1,0,Online,2
26923,Mrs. Tonya Mills,30,1,29130,88,0,Sports,5,99,816.8,0,0,Online,2
26924,Mark Ward,69,1,149309,95,1,Sports,14,98,726.45,1,0,Online,1
26925,Micheal Burns,39,0,48977,91,1,Electronics,17,4,642.4,0,1,Online,1
26926,George Lopez,42,1,36873,30,1,Home,1,27,793.56,1,1,In-Store,0
26927,Samuel Little,33,0,95958,99,1,Home,9,60,914.63,0,0,Online,2
26928,Jennifer Duncan,57,1,110240,70,1,Clothing,11,89,86.39,1,0,In-Store,2
26929,Sally Wall,44,0,34133,91,1,Electronics,18,56,934.72,1,1,In-Store,1
26930,Sarah Robinson,59,0,56241,69,1,Home,19,38,116.53,1,1,Online,2
26931,Cheryl Zhang,30,1,122805,33,0,Home,5,37,956.01,0,1,Online,2
26932,Ashley Harper,54,1,51697,82,1,Sports,10,96,924.8,1,1,Online,1
26933,Crystal Torres,33,0,23070,14,0,Home,11,8,994.52,1,1,In-Store,1
26934,Michelle Smith,49,0,80639,19,0,Home,12,50,276.5,1,0,Online,0
26935,Reginald Wu,35,1,146660,65,0,Clothing,7,29,777.72,0,0,In-Store,1
26936,Jane Thompson,68,0,104328,83,1,Electronics,14,64,703.62,0,1,Online,1
26937,Thomas Cook,58,0,41232,26,1,Clothing,15,25,14.89,1,1,Online,1
26938,Elizabeth Mccall,22,1,75259,61,1,Home,9,2,289.92,0,0,In-Store,2
26939,Jennifer Duran,58,1,32495,7,1,Home,2,57,607.75,1,1,In-Store,0
26940,Terry Kirby,34,1,77205,65,0,Home,19,88,434.23,1,0,In-Store,1
26941,Nathan Bell,62,1,100350,7,0,Clothing,9,66,661.46,0,1,Online,0
26942,Erin Nelson,29,0,116457,64,0,Sports,12,76,83.82,1,0,Online,2
26943,Rachel Bullock,60,0,147212,72,0,Electronics,6,37,612.47,1,1,Online,1
26944,Kevin King,69,0,127209,68,1,Groceries,4,17,451.31,0,0,Online,2
26945,Jennifer George,22,0,93733,94,0,Electronics,19,75,251.13,1,1,In-Store,2
26946,Edward Jones,56,0,142253,7,0,Home,6,47,159.94,0,1,Online,0
26947,Stephen Smith,51,1,132515,82,0,Electronics,12,40,747.78,0,1,In-Store,0
26948,Sherry Adams,21,1,77212,87,1,Electronics,14,56,197.07,1,1,In-Store,2
26949,Kimberly Alvarado,64,0,45387,59,0,Electronics,8,21,219.83,0,0,Online,2
26950,James Gonzalez,38,1,76148,57,1,Sports,3,34,560.31,1,1,In-Store,1
26951,Heather Martin,57,0,65301,11,1,Home,12,46,880.0,0,0,In-Store,0
26952,Denise Powell,37,1,100835,20,0,Clothing,18,5,120.15,1,1,In-Store,1
26953,Nicholas Davis,39,1,119943,42,1,Electronics,14,96,901.6,1,1,In-Store,1
26954,Chase Taylor,61,1,96363,93,1,Clothing,15,20,168.07,1,1,In-Store,0
26955,Catherine Lewis,21,0,56042,50,0,Groceries,6,30,709.79,1,0,Online,1
26956,Kathy Lee,29,1,21125,30,0,Clothing,10,32,164.75,1,1,Online,1
26957,Ariana Johnson,24,0,31710,4,0,Electronics,13,25,866.61,0,1,In-Store,2
26958,Andrew Miller,34,1,59444,71,0,Sports,19,47,989.35,1,1,Online,1
26959,Zachary Sherman,25,1,62389,95,1,Home,10,15,43.42,1,1,Online,2
26960,Mrs. Courtney Johnson,50,0,97737,32,1,Groceries,10,31,454.43,0,0,Online,2
26961,Chad Mathews,25,1,20648,66,0,Home,7,21,681.01,1,1,Online,2
26962,Shelby Ramsey,59,0,33955,73,0,Clothing,9,51,150.78,0,0,Online,1
26963,Michael Watts,54,1,48887,91,1,Home,17,9,868.59,1,0,In-Store,2
26964,Zachary Martinez,46,1,147382,97,1,Electronics,5,1,982.12,1,0,In-Store,0
26965,Joseph Armstrong,67,1,20538,30,1,Groceries,15,71,990.72,1,1,In-Store,2
26966,Craig Hill,18,1,48783,50,0,Groceries,13,65,527.48,1,1,In-Store,2
26967,Edward Romero,30,0,119509,35,1,Sports,1,55,713.83,1,1,Online,1
26968,Edward Fuller,27,1,60864,72,0,Home,6,30,524.94,0,1,Online,1
26969,Kayla Collins,18,0,30789,90,1,Electronics,18,7,89.78,1,0,Online,2
26970,Gregory Edwards,49,1,22439,57,0,Electronics,19,89,296.13,1,0,Online,2
26971,Carmen Ruiz,36,0,28899,31,1,Groceries,19,37,163.43,1,1,In-Store,1
26972,Danny Miller,60,1,34285,60,0,Groceries,3,80,544.0,1,0,Online,2
26973,James Gomez,68,0,143998,30,0,Electronics,14,52,906.04,0,0,Online,0
26974,Kimberly Collins,69,1,83047,88,1,Groceries,16,19,41.62,0,1,In-Store,2
26975,Dylan Wheeler,36,1,132424,12,0,Sports,19,27,753.82,0,0,In-Store,0
26976,Justin Nguyen,20,0,74625,84,0,Sports,3,41,684.19,0,1,In-Store,1
26977,Evelyn Norris,48,0,96921,8,1,Groceries,3,57,885.51,0,0,Online,2
26978,Paula Collins,38,0,66917,40,1,Groceries,6,39,954.67,0,1,Online,2
26979,Steven Taylor,65,1,70977,25,0,Electronics,10,45,314.78,0,0,In-Store,1
26980,Lisa Anderson,36,1,59629,36,0,Clothing,6,16,609.77,1,1,In-Store,2
26981,Tony Smith,57,1,75293,92,0,Groceries,1,35,897.19,1,1,Online,2
26982,Kevin Henry,19,1,78760,64,1,Sports,19,25,116.83,1,0,Online,2
26983,Jean Price,58,0,149120,100,0,Clothing,12,76,147.59,1,0,Online,2
26984,Roberta Singleton,55,1,135279,13,1,Electronics,19,25,569.75,0,0,In-Store,0
26985,Benjamin Peterson,40,1,125321,85,1,Sports,13,42,777.04,0,0,Online,1
26986,Scott Rivera,56,1,27926,22,0,Clothing,13,46,589.09,1,1,In-Store,0
26987,Melanie Thomas,58,0,92936,15,1,Sports,10,96,354.42,1,0,In-Store,0
26988,Lori Perry,36,1,48248,28,0,Groceries,12,40,762.27,0,0,Online,1
26989,Bailey Rivera,29,0,100249,52,0,Groceries,9,66,990.41,0,1,Online,2
26990,Lauren Sullivan,22,0,32927,10,1,Home,6,21,449.86,0,1,In-Store,1
26991,William Ingram,69,1,121778,74,1,Electronics,7,10,667.56,1,1,Online,2
26992,Jesse Lopez,24,0,69419,14,1,Electronics,13,89,640.22,0,0,Online,2
26993,Linda Boyer,36,1,63904,13,0,Groceries,1,53,885.3,0,0,In-Store,2
26994,David Cline,22,0,145516,25,0,Sports,10,30,899.66,1,0,In-Store,1
26995,Christina Chambers,60,1,76617,72,1,Home,9,49,300.3,1,0,Online,2
26996,Nicole Gonzalez,27,0,120220,22,0,Electronics,9,52,915.85,1,0,Online,2
26997,Katherine Rice,44,1,101075,67,1,Home,7,27,246.17,0,1,In-Store,1
26998,William Clark,43,1,99534,63,0,Home,13,80,201.36,1,0,In-Store,0
26999,Johnathan Hall Jr.,50,1,43994,42,1,Clothing,4,79,955.36,1,1,In-Store,0
27000,Timothy Martinez,55,1,91984,76,0,Home,3,7,770.43,1,0,Online,1
27001,Calvin Cox,57,1,114071,87,1,Groceries,8,50,622.62,1,1,Online,2
27002,Alvin Henderson,43,0,140476,68,0,Home,5,39,726.77,1,0,In-Store,0
27003,Tina Wong,49,0,131334,27,0,Electronics,3,65,37.68,0,1,In-Store,2
27004,Joseph Allen,45,1,48765,51,1,Groceries,19,62,737.2,0,0,Online,0
27005,Courtney Sutton,26,1,112647,36,1,Home,9,10,21.06,1,1,Online,0
27006,Regina Townsend,24,1,64705,92,0,Sports,2,16,50.56,1,1,Online,1
27007,Mr. Michael Robles,34,1,134593,7,1,Groceries,7,56,27.97,1,0,In-Store,2
27008,Raymond Williams,21,1,20879,97,1,Home,7,83,18.98,1,0,Online,1
27009,Michael Cortez,18,1,136605,97,1,Clothing,15,46,807.45,0,0,Online,0
27010,Phillip Escobar,34,0,64358,89,1,Electronics,12,62,804.29,0,1,In-Store,2
27011,Steven Aguilar,65,1,63950,67,1,Sports,4,92,783.98,0,0,Online,2
27012,Kathryn Hancock,64,1,105247,65,1,Electronics,2,72,713.67,0,0,In-Store,2
27013,Luis Clark,18,0,57910,19,1,Electronics,14,89,171.75,0,0,In-Store,1
27014,Joseph Gutierrez,61,0,55652,69,0,Clothing,11,5,881.27,1,0,Online,1
27015,Patricia Cain,44,1,112459,13,0,Home,19,4,656.05,0,0,Online,0
27016,Kristin Everett,60,0,61730,20,0,Home,12,38,611.78,0,0,Online,1
27017,Sarah Olsen,26,0,113539,75,1,Electronics,17,74,221.68,0,1,Online,1
27018,Cynthia Francis,63,0,144895,1,1,Clothing,11,57,880.77,1,1,Online,2
27019,Corey Adams,61,1,29416,44,1,Sports,12,68,732.21,0,0,Online,0
27020,Jimmy Reed,35,0,30181,82,1,Groceries,9,52,852.92,1,0,In-Store,0
27021,Timothy Dean,24,1,91639,89,1,Groceries,1,40,382.13,0,1,In-Store,2
27022,Gwendolyn Washington,59,1,147989,100,1,Clothing,8,83,812.33,0,0,Online,1
27023,Mary Cisneros,61,0,89302,95,1,Clothing,17,1,451.04,1,1,In-Store,0
27024,Patricia Sanchez,49,0,90297,70,0,Home,10,31,44.25,0,1,Online,2
27025,Amy Jones,60,1,95749,36,1,Sports,17,76,909.9,1,0,Online,1
27026,Regina Fisher,59,0,58339,49,1,Groceries,14,36,205.45,1,0,Online,1
27027,Sara Bolton,22,0,87652,16,0,Groceries,6,66,406.41,1,0,In-Store,0
27028,Mr. Brett Anderson,32,1,51277,1,0,Home,9,70,213.38,0,0,In-Store,0
27029,Thomas Schultz,45,0,92519,14,0,Clothing,16,20,137.27,1,1,Online,1
27030,Nancy Johnson,48,0,34256,30,0,Clothing,15,81,972.79,0,0,Online,2
27031,Joshua Hurst,23,1,134296,27,0,Electronics,7,13,99.45,0,1,Online,1
27032,Theresa Thompson,60,0,64651,85,0,Groceries,11,85,922.89,0,0,Online,2
27033,Thomas White,21,1,43357,72,0,Groceries,19,58,297.83,1,0,Online,1
27034,Elizabeth Cobb,28,1,86083,15,0,Groceries,8,90,380.35,0,1,Online,1
27035,Larry Thomas,29,1,112242,64,0,Electronics,6,69,229.06,1,0,In-Store,1
27036,Richard Cole,58,1,80515,45,1,Home,11,24,405.1,0,0,Online,0
27037,Jason Mitchell,26,0,92882,57,0,Sports,3,51,313.72,1,0,In-Store,1
27038,Lisa Palmer,48,0,55521,52,0,Home,11,64,176.59,0,0,Online,0
27039,Jessica Bright,62,0,131758,51,0,Electronics,17,54,362.02,0,1,Online,0
27040,Caitlin Coleman,66,1,57952,93,1,Home,2,58,469.44,0,0,Online,2
27041,Kirk Davenport,30,1,91027,76,0,Clothing,4,38,204.18,1,0,In-Store,1
27042,Kimberly Chaney,23,1,43239,49,0,Electronics,7,14,696.15,0,0,Online,0
27043,Tamara Douglas,18,0,106275,15,1,Groceries,3,61,628.54,0,1,Online,0
27044,Alexander Johnson,64,1,135466,42,0,Home,16,61,940.12,1,1,In-Store,2
27045,Marc Parker,58,1,36151,41,1,Home,6,77,297.71,0,1,In-Store,1
27046,Jessica Peck,20,0,132881,14,1,Home,5,37,444.9,0,1,Online,1
27047,Kevin Perez,69,0,99326,3,0,Groceries,2,71,63.61,0,0,In-Store,1
27048,Holly Johnson,53,0,32666,80,0,Electronics,11,22,819.0,0,1,In-Store,0
27049,Amy Green DDS,40,1,32537,33,1,Electronics,14,14,169.37,0,1,Online,1
27050,Cindy Marshall,51,1,111175,49,0,Electronics,8,79,31.56,0,1,Online,1
27051,Scott Davies,45,0,42631,89,1,Sports,12,57,894.74,1,1,Online,2
27052,Nicole Montgomery,68,1,77644,27,1,Electronics,18,57,358.85,0,0,Online,2
27053,Kristi Franklin,47,1,42053,76,0,Clothing,10,6,628.41,0,0,Online,0
27054,Whitney Blair,18,1,109994,49,0,Home,17,21,529.22,1,0,In-Store,0
27055,James Ramirez,40,0,138576,97,1,Groceries,12,88,20.02,1,0,In-Store,1
27056,Hunter Perry,42,0,63396,28,1,Groceries,9,62,480.24,0,0,In-Store,2
27057,Kari Castro,30,0,96913,8,0,Sports,9,48,167.79,0,0,In-Store,1
27058,Thomas Williams,66,1,125573,35,0,Home,15,20,163.79,1,0,Online,1
27059,Lisa Willis,49,1,33395,90,1,Electronics,17,69,854.45,1,0,Online,1
27060,Michelle Nelson,40,1,79757,60,0,Electronics,1,19,994.72,0,0,Online,2
27061,Amanda Hill,61,1,131730,67,0,Home,19,82,703.8,0,0,Online,2
27062,Richard Riley,56,1,44977,63,0,Electronics,19,67,499.36,0,1,Online,1
27063,Patricia Goodman,59,1,118897,98,1,Sports,15,4,15.83,0,0,In-Store,0
27064,Steven Wise,68,1,59254,81,0,Home,6,81,83.45,0,0,In-Store,2
27065,Timothy Patterson,67,1,54492,44,0,Clothing,17,49,438.07,1,1,Online,2
27066,Logan Mosley,63,0,112765,54,1,Sports,14,47,569.34,0,0,Online,2
27067,Ethan Pruitt,63,1,50771,59,0,Electronics,10,70,959.7,0,1,Online,2
27068,Jody Flores,25,1,89369,53,0,Electronics,15,3,802.49,0,1,Online,1
27069,John Ellison,66,0,118743,47,1,Home,17,93,893.01,0,0,Online,2
27070,Justin Mercado,41,1,82127,86,0,Home,10,65,642.94,0,1,In-Store,2
27071,Brittany Duncan,24,0,54918,97,1,Home,5,15,757.78,0,1,In-Store,1
27072,Amy Young,29,0,82235,26,0,Electronics,8,36,989.54,1,1,In-Store,1
27073,Carla Romero,34,0,37786,4,0,Sports,11,15,595.9,1,1,Online,0
27074,Dale Cline,18,1,54601,53,0,Electronics,9,70,332.34,1,0,Online,0
27075,Jonathan Jones,61,0,43205,46,0,Home,10,81,191.8,1,1,In-Store,1
27076,Angela Fields,58,1,67245,58,0,Home,9,97,524.39,0,1,Online,2
27077,Christopher Jackson,23,1,149622,56,1,Home,11,47,342.91,0,1,Online,0
27078,Zachary Lee,27,1,56041,4,1,Electronics,13,42,434.41,1,0,Online,1
27079,Natasha Sims,37,0,83890,85,0,Electronics,11,87,760.24,1,0,Online,2
27080,John Cross,56,1,132203,28,0,Electronics,15,99,32.07,0,1,Online,0
27081,Kevin Coleman,68,1,65147,27,1,Home,7,9,352.33,0,0,In-Store,1
27082,Katherine Bailey,56,1,110267,60,1,Home,11,69,492.72,1,1,In-Store,1
27083,John Howell,56,0,75028,88,0,Electronics,16,58,661.04,0,0,Online,2
27084,Danielle Taylor,23,1,25985,14,0,Home,13,54,983.85,0,1,In-Store,2
27085,Maria Atkinson,57,1,129871,72,0,Sports,3,65,555.42,0,0,In-Store,0
27086,Jeffrey Butler,54,0,146234,76,1,Groceries,4,7,64.19,0,0,In-Store,2
27087,Becky Mcintosh,28,1,83485,8,1,Electronics,9,36,343.26,1,0,Online,1
27088,Angel Smith,68,0,122473,54,1,Groceries,18,59,520.27,0,0,Online,1
27089,Pamela Rodriguez,53,1,76190,65,1,Sports,4,70,574.27,1,1,Online,2
27090,Nicholas Johnson,44,1,122573,64,0,Home,4,55,148.34,0,1,Online,2
27091,Tina Murphy,50,1,23894,91,1,Sports,7,97,673.76,1,1,In-Store,1
27092,Crystal Simmons MD,32,1,50136,62,0,Electronics,17,28,442.04,1,0,Online,0
27093,Kelly Wise,34,0,108583,62,1,Clothing,7,75,654.69,1,0,In-Store,1
27094,Wyatt Ellis,54,1,74247,2,0,Home,6,30,865.98,0,1,Online,1
27095,Jessica Mitchell,54,0,38312,13,0,Home,4,96,993.47,1,0,Online,0
27096,Diane Bell,43,0,40029,8,0,Home,4,38,744.54,1,0,Online,0
27097,Christina Perez,31,1,69151,19,1,Sports,15,32,205.97,0,1,In-Store,0
27098,Diane Weber,65,0,149714,23,0,Electronics,14,25,626.79,0,0,In-Store,1
27099,Taylor Vasquez,32,0,112432,78,1,Clothing,10,92,779.67,0,1,Online,2
27100,Oscar Lopez,64,0,96876,8,1,Clothing,18,96,742.58,1,1,Online,2
27101,Janet Sherman,32,1,103088,9,1,Home,18,37,273.26,0,0,Online,2
27102,Phyllis Price,22,0,146649,81,1,Clothing,8,61,162.51,0,1,In-Store,1
27103,Dawn Dickerson,19,1,116670,16,0,Groceries,16,34,779.51,1,1,In-Store,2
27104,Seth Day,47,0,85231,89,1,Home,5,53,993.21,1,0,Online,1
27105,Arthur Murray,47,1,107624,6,0,Electronics,15,57,879.25,0,0,In-Store,1
27106,Kyle Martinez,57,0,115927,81,0,Electronics,17,75,171.72,1,1,Online,1
27107,Margaret Perry,58,1,31268,30,0,Sports,14,1,68.06,1,0,In-Store,0
27108,Julie Atkins,24,0,47724,5,0,Home,7,43,578.13,0,0,In-Store,2
27109,Steven White,68,0,91203,22,0,Groceries,15,87,213.85,0,0,Online,1
27110,Diana Kelley,43,1,102996,21,1,Electronics,19,56,384.84,1,0,In-Store,0
27111,Jonathan Fuller,48,0,29697,32,0,Clothing,2,51,949.36,0,0,In-Store,2
27112,Mark Stevenson,58,0,53077,22,1,Groceries,7,76,201.82,1,1,Online,0
27113,Caleb Nelson,33,1,61504,84,1,Groceries,4,88,795.82,0,1,In-Store,0
27114,Beth Stevens,50,0,65432,89,1,Groceries,2,48,828.36,0,0,In-Store,1
27115,Thomas Shaw,18,0,77086,67,0,Clothing,10,82,31.44,1,1,In-Store,2
27116,Dr. Scott Rubio,25,0,94634,65,0,Electronics,5,23,201.7,1,1,In-Store,1
27117,Sabrina Miller,50,0,95280,71,1,Electronics,17,33,863.47,1,1,In-Store,0
27118,Susan Collins,68,0,116576,21,1,Home,16,63,975.01,1,1,In-Store,2
27119,Kelly Bell,42,0,82322,14,1,Home,4,10,903.27,1,0,Online,2
27120,Shelly Mcclure,26,1,29026,59,1,Electronics,13,78,435.95,0,1,In-Store,0
27121,Tracey Martinez,24,1,80875,45,0,Sports,14,55,755.42,0,1,In-Store,2
27122,Stacy Baker,58,1,47187,95,0,Groceries,5,65,284.06,0,1,In-Store,2
27123,Jacqueline Evans,64,0,94405,81,0,Electronics,15,69,973.54,0,0,In-Store,2
27124,Brandon Miller,66,1,75412,8,0,Sports,18,73,758.34,0,1,In-Store,2
27125,Andrew Herrera,66,0,145467,81,0,Home,6,74,639.61,1,0,Online,1
27126,Karen Carter,59,0,134815,58,1,Groceries,12,48,584.05,1,1,In-Store,1
27127,Jason Johnston,21,1,108123,53,0,Groceries,18,98,975.06,1,0,Online,2
27128,Alexis Peterson,51,0,67244,4,0,Sports,5,23,329.05,0,1,Online,2
27129,David Price,40,1,80718,38,1,Home,8,44,81.23,0,1,In-Store,0
27130,Timothy Thompson,34,1,38200,67,0,Groceries,8,12,897.49,0,0,Online,2
27131,Andrew Thompson,36,0,95156,100,1,Groceries,9,33,282.98,1,1,Online,0
27132,James Fox,26,1,91504,35,1,Home,10,94,553.42,0,1,In-Store,0
27133,Gregory Mann DVM,61,1,101732,78,0,Electronics,11,91,217.62,0,0,Online,1
27134,Brian Miller,42,1,96290,56,1,Home,2,36,857.05,1,0,In-Store,2
27135,Justin Ortiz,60,1,126274,41,1,Groceries,15,96,906.57,0,1,Online,1
27136,Barbara Cochran,56,0,96068,96,1,Home,19,93,887.25,0,1,Online,1
27137,Jose Boyd MD,25,0,66093,79,0,Home,1,6,335.81,0,0,Online,2
27138,Joshua Dillon,55,1,76984,76,0,Groceries,1,55,518.04,0,0,In-Store,2
27139,Bradley Gonzales,19,0,44142,13,0,Electronics,13,37,265.7,0,0,Online,1
27140,Diana Hall,37,1,118614,48,0,Groceries,4,84,80.49,1,1,Online,0
27141,Maria Jones,57,0,89073,63,0,Electronics,1,18,650.13,0,0,In-Store,2
27142,Kathy Salazar,68,0,111262,66,1,Clothing,7,81,507.69,0,0,In-Store,2
27143,Jennifer Foster,44,1,124239,5,0,Home,18,79,69.13,0,1,In-Store,2
27144,John Weaver,55,0,92166,24,1,Home,1,69,537.32,1,0,Online,2
27145,Kayla Owens,49,1,99456,31,1,Electronics,7,71,511.83,1,0,Online,2
27146,Kerri Mcdonald,20,1,28785,84,1,Home,3,50,529.46,1,0,Online,1
27147,Stacy Lewis,61,1,50811,91,1,Groceries,12,30,740.31,0,0,In-Store,2
27148,Gregory Lawson,38,1,54333,31,0,Electronics,1,95,746.33,0,1,Online,2
27149,Kelly Price,36,0,146407,36,0,Clothing,15,2,223.43,1,1,In-Store,1
27150,Susan Bauer,29,1,111927,68,1,Electronics,5,50,666.68,1,1,In-Store,1
27151,Alexander Green,22,0,67280,24,0,Electronics,19,69,120.16,1,1,In-Store,0
27152,Deborah Lopez,63,0,74130,69,0,Clothing,1,4,307.46,1,1,Online,2
27153,Lori Clark,32,0,66827,61,0,Electronics,11,10,965.69,0,1,In-Store,2
27154,Pamela Vazquez,48,1,129988,7,0,Electronics,16,37,882.5,1,0,In-Store,2
27155,Darlene Smith,31,0,100489,6,1,Home,2,41,827.9,0,1,Online,1
27156,Taylor Watson,25,1,121537,56,1,Electronics,8,91,602.98,0,0,Online,0
27157,Amy Jones,23,0,41924,92,0,Clothing,11,7,773.63,0,0,In-Store,2
27158,William Lynch,56,0,45451,51,0,Sports,19,76,237.77,0,0,In-Store,2
27159,Monique Simon,43,1,73618,9,1,Electronics,16,2,292.95,1,1,Online,2
27160,Devon Blankenship,61,1,68938,80,0,Groceries,17,48,988.28,1,0,Online,2
27161,Richard Walker,24,1,58343,64,1,Clothing,10,84,31.06,1,0,Online,2
27162,Joann Hopkins,43,1,20686,97,1,Home,8,43,375.18,1,1,Online,1
27163,Brandon Austin,38,0,117944,66,1,Clothing,3,22,896.73,0,0,In-Store,1
27164,Brian Morgan,64,0,80227,33,1,Groceries,15,69,723.73,0,0,In-Store,0
27165,Kimberly Simpson,34,0,48751,42,0,Home,11,40,966.79,0,1,Online,1
27166,Joel Armstrong,53,0,140409,78,0,Clothing,11,83,561.41,0,0,In-Store,1
27167,Kimberly Douglas,42,1,105019,95,0,Electronics,14,99,835.07,0,1,Online,0
27168,Lori Larsen,23,1,84147,94,0,Sports,16,15,884.09,0,0,Online,0
27169,Melissa Gonzalez,28,1,105155,98,1,Clothing,16,54,80.73,0,0,Online,1
27170,David Baker,18,1,86389,14,1,Home,11,82,951.09,1,0,Online,2
27171,Sara Vargas,65,0,132186,32,1,Electronics,10,83,380.57,0,1,Online,0
27172,Tamara Phillips,52,1,43612,86,1,Clothing,4,88,529.38,0,1,Online,0
27173,Dr. Andre Bender Jr.,27,1,99791,54,1,Groceries,19,82,952.47,0,1,Online,2
27174,Amy Rivera,53,1,101372,94,0,Home,7,42,75.57,1,0,Online,0
27175,Jessica Thompson,67,0,95434,43,1,Home,11,86,901.61,0,0,Online,0
27176,Craig Glass,68,0,63135,88,0,Home,7,41,960.63,1,1,Online,2
27177,Jeremy Lambert,33,0,144123,55,0,Electronics,5,22,331.96,0,0,Online,0
27178,Gina Rogers,49,1,115260,87,1,Clothing,16,38,287.02,0,0,Online,1
27179,Joshua Kirk,64,1,129784,84,1,Groceries,4,10,836.46,1,1,Online,1
27180,Renee Valdez,53,1,108736,57,0,Home,15,49,628.95,1,0,Online,1
27181,Taylor Jones,35,0,125139,57,1,Home,3,50,77.83,1,0,Online,2
27182,Justin Fisher,29,1,122800,73,0,Groceries,8,53,49.87,0,1,In-Store,2
27183,Daniel Hart,27,1,31110,24,1,Clothing,2,71,195.61,0,0,Online,0
27184,Mike Wise,56,0,70875,20,1,Home,3,28,19.5,1,1,Online,2
27185,Amy Wilson,42,0,43783,66,0,Sports,7,49,784.44,0,0,Online,1
27186,Joshua Perry,69,0,85319,90,0,Clothing,5,43,65.43,1,0,In-Store,2
27187,Michael Osborne,39,0,94787,75,1,Home,12,82,833.12,1,0,Online,1
27188,John Rodriguez,20,1,147533,33,1,Groceries,15,8,463.24,1,0,In-Store,1
27189,Rebecca Sherman,36,1,91633,86,0,Sports,12,24,638.3,1,1,In-Store,1
27190,Michael Harrison,62,1,127599,88,1,Sports,16,6,919.78,1,0,In-Store,2
27191,Ryan Mora,31,0,110209,10,1,Electronics,5,96,152.18,0,0,In-Store,1
27192,Mathew Thompson,33,1,80383,71,0,Groceries,19,13,534.03,1,1,In-Store,1
27193,Deborah Ford,23,0,105009,50,1,Groceries,1,38,461.72,1,1,Online,2
27194,Joseph Gross,65,0,103215,89,1,Groceries,3,89,528.97,1,1,Online,2
27195,Kristina Hughes,28,0,63668,78,1,Groceries,8,8,339.31,1,0,Online,0
27196,John Smith,47,1,23013,41,0,Electronics,6,89,76.35,0,1,In-Store,2
27197,Barbara Frank,32,1,85060,14,0,Sports,8,99,397.35,1,1,In-Store,1
27198,Cheryl Mccall,29,0,121844,91,0,Electronics,4,47,120.83,1,0,In-Store,1
27199,Kevin Kelley,61,1,26429,22,1,Electronics,14,52,572.54,0,0,Online,0
27200,Jessica Marquez,31,0,24719,31,0,Electronics,13,60,385.5,0,0,In-Store,1
27201,Christopher Lloyd,68,0,105351,9,1,Home,6,98,421.85,1,0,Online,0
27202,Robert Flores,67,1,24714,7,0,Home,12,98,155.56,1,1,Online,2
27203,Lisa Rivas,24,0,23433,75,0,Home,6,33,657.4,1,1,In-Store,1
27204,Jeremiah Alexander II,26,0,50533,52,1,Clothing,16,25,430.11,1,1,Online,1
27205,Sandra Moody,61,1,134796,14,1,Clothing,13,79,866.81,1,0,In-Store,1
